"FileSize","IsLogFull","LastAccessTime","LastWriteTime","OldestRecordNumber","RecordCount","LogName","LogType","LogIsolation","IsEnabled","IsClassicLog","SecurityDescriptor","LogFilePath","MaximumSizeInBytes","LogMode","OwningProviderName","ProviderNames","ProviderLevel","ProviderKeywords","ProviderBufferSize","ProviderMinimumNumberOfBuffers","ProviderMaximumNumberOfBuffers","ProviderLatency","ProviderControlGuid"
,,,,,,"Microsoft-Windows-WinINet-Capture/Analytic","Operational","Application","False","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-WinINet-Capture%4Analytic.evtx","1052672","Circular","Microsoft-Windows-WinINet-Capture","System.String[]",,,"64","0","64","1000",
"69632","False","3/25/2024 3:30:56 PM","3/30/2023 8:40:12 AM","0","0","Microsoft-Windows-WinHttp/Operational","Operational","Application","True","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-WinHttp%4Operational.evtx","1052672","Circular","Microsoft-Windows-WinHttp","System.String[]",,,"64","0","64","1000",
,,,,,,"Microsoft-Windows-WinHTTP-NDF/Diagnostic","Operational","Application","False","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-WinHTTP-NDF%4Diagnostic.evtx","1052672","Circular","Microsoft-Windows-WinHttp","System.String[]",,,"64","0","64","1000",
"1052672","False","3/25/2024 2:27:07 PM","3/25/2024 2:27:07 PM","657","2062","Microsoft-Windows-WindowsUpdateClient/Operational","Operational","System","True","False","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-WindowsUpdateClient%4Operational.evtx","1052672","Circular","Microsoft-Windows-WindowsUpdateClient","System.String[]",,,"64","0","16","1000",
,,,,,,"Microsoft-Windows-WindowsUIImmersive/Operational","Operational","Application","False","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-WindowsUIImmersive%4Operational.evtx","1052672","Circular","Microsoft-Windows-WindowsUIImmersive","System.String[]",,,"64","0","64","1000",
"1052672","False","3/25/2024 1:12:26 PM","3/25/2024 1:12:26 PM","1","406","Microsoft-Windows-WindowsSystemAssessmentTool/Operational","Operational","Application","True","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-WindowsSystemAssessmentTool%4Operational.evtx","1052672","Circular","Microsoft-Windows-WindowsSystemAssessmentTool","System.String[]",,,"64","0","64","1000",
,,,,,,"Microsoft-Windows-WindowsColorSystem/Operational","Operational","Application","False","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-WindowsColorSystem%4Operational.evtx","1052672","Circular","Microsoft-Windows-WindowsColorSystem","System.String[]",,,"64","0","64","1000",
"69632","False","3/25/2024 3:30:56 PM","3/30/2023 8:40:12 AM","0","0","Microsoft-Windows-WindowsBackup/ActionCenter","Administrative","System","True","False","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-WindowsBackup%4ActionCenter.evtx","1052672","Circular","Microsoft-Windows-WindowsBackup","System.String[]",,,"64","0","16","1000",
,,,,,,"Microsoft-Windows-Windows Firewall With Advanced Security/FirewallVerbose","Operational","Application","False","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-Windows Firewall With Advanced Security%4FirewallVerbose.evtx","1052672","Circular","Microsoft-Windows-Windows Firewall With Advanced Security","System.String[]",,,"64","0","64","1000",
"69632","False","3/25/2024 3:30:56 PM","3/19/2024 11:58:20 AM","1","24","Microsoft-Windows-Windows Firewall With Advanced Security/FirewallDiagnostics","Operational","Application","True","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-Windows Firewall With Advanced Security%4FirewallDiagnostics.evtx","1052672","Circular","Microsoft-Windows-Windows Firewall With Advanced Security","System.String[]",,,"64","0","64","1000",
"1052672","False","3/25/2024 3:26:30 PM","3/25/2024 3:26:30 PM","17330","1078","Microsoft-Windows-Windows Firewall With Advanced Security/Firewall","Operational","Application","True","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-Windows Firewall With Advanced Security%4Firewall.evtx","1052672","Circular","Microsoft-Windows-Windows Firewall With Advanced Security","System.String[]",,,"64","0","64","1000",
,,,,,,"Microsoft-Windows-Windows Firewall With Advanced Security/ConnectionSecurityVerbose","Operational","System","False","False","O:BAG:SYD:(A;;0x7;;;SY)(A;;0x7;;;BA)(A;;0x7;;;S-1-5-80-3088073201-1464728630-1879813800-1107566885-823218052)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-Windows Firewall With Advanced Security%4ConnectionSecurityVerbose.evtx","1052672","Circular","Microsoft-Windows-Windows Firewall With Advanced Security","System.String[]",,,"64","0","16","1000",
"69632","False","3/25/2024 3:30:56 PM","3/30/2023 8:40:12 AM","0","0","Microsoft-Windows-Windows Firewall With Advanced Security/ConnectionSecurity","Operational","System","True","False","O:BAG:SYD:(A;;0x7;;;SY)(A;;0x7;;;BA)(A;;0x7;;;S-1-5-80-3088073201-1464728630-1879813800-1107566885-823218052)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-Windows Firewall With Advanced Security%4ConnectionSecurity.evtx","1052672","Circular","Microsoft-Windows-Windows Firewall With Advanced Security","System.String[]",,,"64","0","16","1000",
"69632","False","3/25/2024 3:30:56 PM","3/30/2023 8:40:12 AM","0","0","Microsoft-Windows-Windows Defender/WHC","Operational","System","True","False","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-Windows Defender%4WHC.evtx","1052672","Circular","Microsoft-Windows-Windows Defender","System.String[]",,,"64","0","16","1000",
"3215360","False","3/25/2024 3:27:28 PM","3/25/2024 3:27:28 PM","1","2243","Microsoft-Windows-Windows Defender/Operational","Operational","System","True","False","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-Windows Defender%4Operational.evtx","16777216","Circular","Microsoft-Windows-Windows Defender","System.String[]",,,"64","0","16","1000",
"69632","False","3/25/2024 3:30:56 PM","3/30/2023 8:40:12 AM","0","0","Microsoft-Windows-Win32k/Operational","Operational","System","True","False","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-Win32k%4Operational.evtx","1052672","Circular","Microsoft-Windows-Win32k","System.String[]",,,"64","0","16","1000",
"69632","False","3/25/2024 3:30:56 PM","3/25/2024 1:12:26 PM","1","149","Microsoft-Windows-WFP/Operational","Operational","System","True","False","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-WFP%4Operational.evtx","1052672","Circular","Microsoft-Windows-WFP","System.String[]",,,"64","0","16","1000",
"1052672","False","3/25/2024 1:12:26 PM","3/25/2024 1:12:26 PM","1","328","Microsoft-Windows-WerKernel/Operational","Operational","System","True","False","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-WerKernel%4Operational.evtx","1052672","Circular","Microsoft-Windows-WerKernel","System.String[]",,,"64","0","16","1000",
"1052672","False","3/25/2024 3:26:40 PM","3/25/2024 3:26:40 PM","1","1153","Microsoft-Windows-WER-PayloadHealth/Operational","Operational","Application","True","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-WER-PayloadHealth%4Operational.evtx","1052672","Circular","Microsoft-Windows-WER-PayloadHealth","System.String[]",,,"64","0","64","1000",
"1052672","False","3/25/2024 1:12:26 PM","3/25/2024 12:33:22 PM","1","384","Microsoft-Windows-WER-Diag/Operational","Operational","Application","True","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-WER-Diag%4Operational.evtx","1052672","Circular","Microsoft-Windows-WER-Diag","System.String[]",,,"64","0","64","1000",
,,,,,,"Microsoft-Windows-WEPHOSTSVC/Operational","Operational","Application","False","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-WEPHOSTSVC%4Operational.evtx","1052672","Circular","Microsoft-Windows-WEPHOSTSVC","System.String[]",,,"64","0","64","1000",
"69632","False","3/25/2024 3:30:56 PM","3/30/2023 8:40:12 AM","0","0","Microsoft-Windows-WebIO/Operational","Operational","Application","True","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-WebIO%4Operational.evtx","1052672","Circular","Microsoft-Windows-WebIO","System.String[]",,,"64","0","64","1000",
,,,,,,"Microsoft-Windows-WebIO-NDF/Diagnostic","Operational","Application","False","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-WebIO-NDF%4Diagnostic.evtx","1052672","Circular","Microsoft-Windows-WebIO","System.String[]",,,"64","0","64","1000",
"1118208","False","3/25/2024 1:12:26 PM","3/25/2024 12:23:22 PM","1","326","Microsoft-Windows-WebAuthN/Operational","Operational","Application","True","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-WebAuthN%4Operational.evtx","5242880","Circular","Microsoft-Windows-WebAuthN","System.String[]",,,"64","0","64","1000",
,,,,,,"Microsoft-Windows-WebAuth/Operational","Operational","Application","False","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-WebAuth%4Operational.evtx","1052672","Circular","Microsoft-Windows-WebAuth","System.String[]",,,"64","0","64","1000",
"1052672","False","3/25/2024 3:24:41 PM","3/25/2024 3:24:41 PM","1039","2585","Microsoft-Windows-Wcmsvc/Operational","Operational","Application","True","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-Wcmsvc%4Operational.evtx","1052672","Circular","Microsoft-Windows-Wcmsvc","System.String[]",,,"64","0","64","1000",
"69632","False","3/25/2024 3:30:56 PM","3/30/2023 8:40:12 AM","0","0","Microsoft-Windows-VPN/Operational","Operational","System","True","False","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-VPN%4Operational.evtx","1052672","Circular","Microsoft-Windows-WFP","System.String[]",,,"64","0","16","1000",
"69632","False","3/25/2024 3:30:56 PM","3/30/2023 8:40:12 AM","0","0","Microsoft-Windows-VPN-Client/Operational","Operational","Application","True","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-VPN-Client%4Operational.evtx","1052672","Circular","Microsoft-Windows-VPN-Client","System.String[]",,,"64","0","64","1000",
"1052672","False","3/25/2024 1:12:26 PM","3/25/2024 12:23:22 PM","1","1337","Microsoft-Windows-VolumeSnapshot-Driver/Operational","Operational","System","True","False","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-VolumeSnapshot-Driver%4Operational.evtx","1052672","Circular","Microsoft-Windows-VolumeSnapshot-Driver","System.String[]",,,"64","0","16","1000",
"69632","False","3/25/2024 3:30:56 PM","1/11/2024 2:44:25 AM","1","15","Microsoft-Windows-VHDMP-Operational","Operational","System","True","False","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-VHDMP-Operational.evtx","1052672","Circular","Microsoft-Windows-VHDMP","System.String[]",,,"64","0","16","1000",
,,,,,,"Microsoft-Windows-VerifyHardwareSecurity/Operational","Operational","Application","False","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-VerifyHardwareSecurity%4Operational.evtx","1052672","Circular","Microsoft-Windows-VerifyHardwareSecurity","System.String[]",,,"64","0","64","1000",
"69632","False","3/25/2024 3:30:56 PM","3/30/2023 8:40:12 AM","0","0","Microsoft-Windows-VerifyHardwareSecurity/Admin","Administrative","Application","True","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-VerifyHardwareSecurity%4Admin.evtx","1052672","Circular","Microsoft-Windows-VerifyHardwareSecurity","System.String[]",,,"64","0","64","1000",
"69632","False","3/25/2024 3:30:56 PM","3/30/2023 8:40:12 AM","0","0","Microsoft-Windows-VDRVROOT/Operational","Operational","System","True","False","O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-VDRVROOT%4Operational.evtx","1052672","Circular","Microsoft-Windows-VDRVROOT","System.String[]",,,"64","0","16","1000",
"1052672","False","3/25/2024 1:12:26 PM","2/4/2024 1:18:36 PM","1","275","Microsoft-Windows-UserSettingsBackup-Orchestrator/Operational","Operational","Application","True","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-UserSettingsBackup-Orchestrator%4Operational.evtx","1052672","Circular","Microsoft-Windows-UserSettingsBackup-Orchestrator","System.String[]",,,"64","0","64","1000",
"69632","False","3/25/2024 3:30:56 PM","9/14/2023 9:32:43 PM","0","0","Microsoft-Windows-UserSettingsBackup-EarlyDownloader/Operational","Operational","Application","True","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-UserSettingsBackup-EarlyDownloader%4Operational.evtx","1052672","Circular","Microsoft-Windows-UserSettingsBackup-EarlyDownloader","System.String[]",,,"64","0","64","1000",
"69632","False","3/25/2024 3:30:56 PM","3/25/2024 1:12:26 PM","0","0","Microsoft-Windows-UserSettingsBackup-BackupUnitProcessor/Operational","Operational","Application","True","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-UserSettingsBackup-BackupUnitProcessor%4Operational.evtx","1052672","Circular","Microsoft-Windows-UserSettingsBackup-BackupUnitProcessor","System.String[]",,,"64","0","64","1000",
"1052672","False","3/25/2024 1:12:26 PM","3/25/2024 12:23:22 PM","1","291","Microsoft-Windows-UserPnp/DeviceInstall","Operational","Application","True","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-UserPnp%4DeviceInstall.evtx","1052672","Circular","Microsoft-Windows-UserPnp","System.String[]",,,"64","0","64","1000",
"69632","False","3/25/2024 3:30:56 PM","3/30/2023 8:40:12 AM","0","0","Microsoft-Windows-UserPnp/ActionCenter","Operational","Application","True","False","O:BAG:SYD:(A;;0x2;;;S-1-15-2-1)(A;;0x2;;;S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187)(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x3;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x3;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573)","%SystemRoot%\System32\Winevt\Logs\Microsoft-Windows-UserPnp%4ActionCenter.evtx","1052672","Circular","Microsoft-Windows-UserPnp","System.String[]",,,"64","0","64","1000",
